8; 0.208153
12; 0.203997
17; 1.4305
17; 1.42003
14; 10.1867
14; 9.13572
44; 18.5382
26; 0.052782
30; 0.386252
33; 2.69215
11; 19.4701
9; 2.72281
30; 0.20638
30; 0.184843
34; 1.43711
35; 1.41686
38; 1.0239
32; 15.0026
16; 0.288449
9; 0.089624
18; 7.82972
39; 1.12335
66; 16.6271
6; 0.635854
12; 0.545987
18; 0.558701
6; 5.07151
18; 5.00914
30; 5.20933
