8; 0.211842
12; 0.203636
17; 1.46103
17; 1.32418
14; 9.54245
14; 9.41433
44; 17.5505
26; 0.056963
30; 0.396212
33; 2.71527
11; 14.9734
9; 1.92029
30; 0.143737
30; 0.145144
34; 1.04268
35; 1.05172
38; 1.06667
32; 18.2527
16; 0.298867
9; 0.11706
18; 10.9683
39; 0.858441
66; 16.0718
6; 0.485355
12; 0.686993
18; 0.65
6; 6.35173
18; 6.49066
30; 6.50277
