9, 33.883
13, 27.9488
21, 47.1145
33, 46.8087
18, 108.177
26, 108.194
61, 82.6544
30, 13.0242
40, 24.5908
48, 42.2506
37, 16.7442
52, 19.836
47, 35.207
48, 35.1202
75, 41.3713
34, 122.803
16, 37.1564
11, 30.9829
27, 110.946
126, 48.5053
343, 126.853
1100, 806.16
7, 89.9645
20, 91.335
29, 50.316
9, 152.277
40, 167.087
58, 123.941
