9; 0.003946
15; 0.007092
21; 0.033553
23; 0.040506
18; 0.099555
18; 0.100028
62; 0.576259
31; 0.006646
13; 0.517766
68; 4.20691
42; 0.033605
52; 0.149362
13; 0.133504
11; 0.028289
37; 0.018193
39; 0.024334
50; 0.111531
45; 0.084289
45; 0.107562
36; 0.367362
16; 0.012827
11; 0.003601
23; 0.129117
125; 0.228503
342; 6.03928
1096; 197.729
11; 0.411574
64; 3.46412
88; 3.44731
7; 0.008859
24; 0.03243
34; 0.059611
8; 0.055564
42; 0.308811
60; 0.533414
