10, 15.5016
7, 21.34
6, 37.736
6, 41.5763
10, 79.6271
9, 85.0721
5, 94.8092
4, 13.1676
16, 177.278
5, 204.403
4, 27.3385
5, 57.5742
5, 24.1072
4, 22.9717
7, 46.2433
6, 51.9989
6, 44.8434
20, 162.204
16, 29.9847
15, 17.845
30, 130.973
3, 31.4896
3, 93.0422
3, 303.214
78, 193.73
54, 281.227
10, 183.611
36, 22.739
25, 29.5125
7, 32.685
55, 55.3343
44, 98.8892
8, 83.5583
